pt,eta,phi,mass,tau21,vjet
522.186157,1.171563,-1.106379,103.384740,0.290844,1
471.700439,-1.469377,2.132262,107.622481,0.329452,1
900.316772,-0.076349,2.627251,72.083920,0.282495,1
840.488708,-1.004847,-0.580491,207.575077,0.498083,0
1041.149536,0.405220,-2.670218,98.217181,0.324592,1
842.083191,0.344027,0.313873,1.172852,0.507053,1
214.839310,-0.215061,0.953496,0.000000,0.749493,0
905.139038,-0.159464,-2.851114,73.037742,0.414032,1
710.232422,-1.100715,0.453059,127.730505,0.397448,1
282.023193,1.261304,0.113537,32.712739,0.692736,0
936.467041,-0.303509,2.431142,93.634815,0.155352,1
869.751526,-0.281049,-0.802200,66.016916,0.603189,1
894.888245,1.009871,1.449258,103.702909,0.383284,1
526.611267,-0.727918,-1.138892,106.368688,0.261281,1
440.462708,-0.591171,-2.391246,6.192958,0.745316,0
812.317200,-0.905702,1.929194,81.415462,0.407816,1
767.378418,-0.388911,-1.091552,84.325616,0.318001,1
934.621155,-0.197295,2.053720,89.342266,0.380828,1
760.376770,-0.460576,-0.932329,81.853094,0.336148,1
144.108307,2.253332,-3.131225,0.000000,0.637318,0
915.651733,0.987138,-2.472513,99.395497,0.164067,1
809.405212,0.755982,0.066844,65.125195,0.442751,1
605.530884,0.978093,2.005893,187.582279,0.576046,0
1074.784668,0.532290,-0.640654,95.381751,0.456031,1
681.535339,0.715275,2.572284,68.059905,0.469047,1
209.665100,1.844780,2.772897,1.819208,0.761454,0
926.371765,0.388361,1.622197,97.872419,0.154258,1
784.779297,-0.258736,-1.451849,79.684458,0.339279,1
709.960327,-1.315532,-1.825789,63.226691,0.805967,1
707.094849,0.266742,1.713824,90.777345,0.472377,1
274.615784,-0.675161,-0.091771,4.245773,0.793232,0
741.993774,0.007594,1.268326,68.842098,0.701582,1
730.332214,-0.772940,-1.905973,79.307525,0.329794,1
836.048706,0.036310,0.425686,88.129508,0.256949,1
805.984070,-1.084961,-2.762915,200.365509,0.541903,1
999.331787,0.036662,-0.046413,0.000000,0.448620,1
928.252563,-0.375998,3.095446,86.272009,0.678331,1
952.259583,0.255223,-1.134709,99.066367,0.284665,1
895.143494,0.187157,1.880390,90.384695,0.222422,1
930.859619,-1.353522,-2.704016,93.825434,0.505535,1
753.595642,-0.377459,1.081926,60.615408,0.274081,1
573.687622,-0.100186,-0.273182,45.213980,0.554779,0
420.407837,-1.712751,-0.296411,93.436424,0.404058,1
277.811066,1.618541,2.184722,115.510803,0.316194,1
903.455750,0.005734,-2.941026,73.927916,0.200164,1
690.067627,0.562073,-0.406860,1.111716,0.938116,0
638.736633,-0.573735,0.749891,78.410231,0.458399,1
860.369385,-0.944006,3.106465,87.780745,0.546529,1
833.943542,0.121773,-0.314375,93.294770,0.360811,1
235.719849,-1.659041,1.280757,2.500090,0.879523,0
943.051086,0.347971,-1.214729,89.411819,0.443365,1
483.378723,0.430420,2.038409,71.373424,0.489090,1
960.345764,-0.679004,-1.435480,71.767535,0.355657,1
879.898621,-0.796796,1.525233,101.399834,0.260771,1
186.497299,2.042196,-3.056191,9.533925,0.582865,0
768.237183,0.122618,-0.892272,85.549894,0.310113,1
700.530457,-1.552533,2.315903,177.548267,0.442046,0
182.970612,0.737720,1.775269,58.796718,0.265148,0
901.702332,-0.313556,2.490925,91.120690,0.340264,1
892.518738,0.080704,-0.678574,93.686590,0.369492,1
953.554565,0.401439,1.511893,14.295607,0.567148,1
800.632568,-0.008217,-1.509774,70.876531,0.366215,1
954.287415,-0.287065,0.607537,96.399130,0.328432,1
878.730164,-0.012471,-2.576472,100.938961,0.304918,1
703.873535,0.522463,1.726794,112.239531,0.501839,1
637.610840,-0.914672,-1.399229,90.161955,0.520620,1
929.594910,-0.030896,0.242288,90.659218,0.412527,1
926.486633,0.259232,3.016040,99.970494,0.337433,1
233.286148,1.852234,-1.806704,87.893825,0.726747,0
972.929810,-0.212862,1.348194,93.677064,0.196232,1
881.324646,-0.331982,-1.892309,198.418808,0.616067,1
918.517212,0.106366,-0.352321,91.107599,0.152370,1
890.799500,0.791969,2.480570,94.214135,0.606058,1
183.256973,-0.997689,-2.020710,0.000000,0.793329,0
775.043457,0.543812,0.722616,78.381387,0.391068,1
522.643188,-1.312302,-2.272994,124.364261,0.445843,1
249.698654,0.962739,-2.916943,4.232991,0.904171,0
872.004456,0.315554,-0.873131,85.639170,0.152166,1
794.032959,-0.386890,2.499992,89.354818,0.319603,1
177.499908,-0.996243,1.676930,0.000000,0.814849,0
938.363586,0.056259,2.243726,89.960973,0.262720,1
854.444702,0.501497,-0.817576,107.685079,0.370886,1
195.450043,-0.840825,-1.284728,0.000000,0.878600,0
992.511658,-0.852636,-0.057456,108.028456,0.250580,1
912.754517,-0.599280,3.109114,93.123811,0.296834,1
858.473083,-0.228437,-2.772936,104.099771,0.566823,1
797.882690,-1.071024,0.471097,84.094103,0.360234,1
654.909790,0.819309,1.807153,94.725661,0.168406,1
509.470062,-1.221764,-1.495483,99.208910,0.444758,1
183.809387,1.393119,-0.943618,0.000000,0.841338,0
937.540039,0.079250,-0.757781,94.427855,0.177617,1
678.983643,0.863660,2.162221,88.433264,0.338696,1
964.639648,-0.318499,2.360186,100.875533,0.090551,1
895.220215,-0.008384,-0.334315,90.302734,0.377669,1
412.667603,0.555247,-2.037657,5.743337,0.782421,0
1169.108765,-0.870622,-0.036538,101.483849,0.400161,1
707.993042,-1.061507,2.686777,89.060020,0.230884,1
594.837585,-0.448846,-2.726071,35.538305,0.528898,0
895.774292,-0.626981,0.335620,83.666030,0.412663,1
866.009460,-0.571519,-3.062901,84.732746,0.417598,1
779.286743,0.342826,-1.786584,81.396258,0.321559,1
785.594543,0.732239,1.384674,84.725923,0.398521,1
772.959351,-1.404395,0.794667,77.700423,0.510273,1
699.934448,0.100464,-2.362149,92.828866,0.328675,1
1183.691284,0.612722,1.172818,92.266601,0.167536,1
639.752869,0.263253,-2.010876,80.431411,0.401110,1
488.857605,1.219911,-1.807534,15.460036,0.849589,0
1026.967773,0.364083,-1.401698,84.977343,0.372861,1
864.801636,0.562581,1.571405,92.709207,0.510149,1
227.103897,-0.743049,2.955247,72.154613,0.329664,0
1157.357544,0.651597,-0.963734,99.785890,0.367336,1
807.963562,0.095321,2.360278,109.505836,0.424424,1
260.473999,-0.137510,1.203015,14.598341,0.644746,0
1037.830444,0.219527,-0.290242,96.601700,0.505543,1
834.675110,0.557986,3.105926,86.869705,0.099536,1
227.063446,-3.287378,1.820489,26.649071,0.580134,0
865.411865,0.532434,0.951461,75.251819,0.395124,1
729.231201,-0.303120,-1.275784,159.440064,0.188828,0
680.565247,-0.677466,-3.106544,83.909294,0.403566,1
1042.566284,0.012759,-0.098023,94.944059,0.244777,1
757.251892,0.713882,3.053234,183.186369,0.599398,1
260.449738,-0.763020,2.994080,9.128191,0.817257,0
783.219116,0.400509,3.045206,69.866936,0.303654,1
683.448303,-0.326984,-0.184389,94.530888,0.343479,1
186.570160,2.067400,-0.139999,78.498443,0.380400,0
780.044922,0.224759,-2.535310,67.312463,0.242152,1
652.440125,0.134863,0.125305,81.729166,0.157807,1
516.454712,1.333203,1.170049,46.977357,0.642438,0
872.360657,0.329417,-1.597815,86.179547,0.139820,1
833.692627,-0.106378,1.495710,100.448652,0.324248,1
1317.924927,0.445194,1.519647,261.849615,0.437009,0
1127.424683,-0.472342,-1.554894,92.899784,0.288068,1
191.527817,0.889064,-1.998228,0.000000,0.717500,0
899.763855,-0.042426,-2.072224,75.024296,0.288952,1
667.785767,0.451755,1.132510,95.633436,0.553696,1
376.427032,-0.970314,0.980837,7.336428,0.837801,0
1211.401001,-0.285011,0.325231,102.657168,0.184859,1
664.598755,0.481320,-2.638364,28.133617,0.523478,1
556.977661,0.879113,2.604376,62.612206,0.505349,0
869.678589,0.158974,1.496254,69.432641,0.428482,1
786.783508,-0.111376,-1.563465,85.529876,0.307392,1
938.305908,-0.898348,1.969745,97.631347,0.479432,1
670.029419,0.102666,-1.429019,98.878551,0.166606,1
288.776978,-1.428164,-0.481626,12.908157,0.606898,0
949.720459,0.383511,0.975586,77.272977,0.607426,1
859.742920,0.422418,-2.211731,94.770292,0.233123,1
1481.425049,-0.616132,0.542338,1.474586,0.730237,0
1111.414307,0.597011,3.026648,81.074547,0.674424,1
844.010986,-0.285164,-1.502888,93.415535,0.240546,1
885.090759,-0.531757,1.998019,91.818271,0.705443,1
762.892212,-0.333526,-1.157292,71.975117,0.625686,1
868.893921,-0.357955,0.722465,80.301497,0.320177,1
849.726074,0.197686,-2.419230,120.077295,0.262509,1
868.106079,0.257907,-2.146860,81.729667,0.420646,1
865.257324,0.147990,0.895723,44.239145,0.658903,1
803.882385,1.651102,2.633477,82.761144,0.212976,1
708.500793,0.892202,-0.571558,84.387015,0.225663,1
1010.055542,-1.429682,-3.074552,394.036958,0.291818,0
994.662964,0.017177,0.074505,98.353798,0.494230,1
1006.293579,-0.690974,0.458406,83.385953,0.370393,1
789.522217,-0.571917,-2.418678,1.464633,0.747823,1
315.882355,0.492437,-3.070500,3.142455,0.909664,0
929.824219,-1.007051,-0.721044,103.597899,0.254372,1
728.867981,-1.486637,2.553709,84.888303,0.418679,1
954.059326,0.001941,2.050028,91.745776,0.297212,1
867.573914,0.641439,-1.078215,93.767839,0.350751,1
851.883484,1.087955,-0.054181,85.881082,0.454711,1
883.232483,0.752999,3.021000,85.188342,0.158725,1
985.930481,0.163326,-2.700731,95.631235,0.276530,1
912.248413,-0.671798,0.790971,285.127229,0.588559,0
203.001648,2.750787,-2.326409,15.863877,0.604955,0
184.789719,-0.214691,-0.693830,0.000000,0.816468,0
920.033386,0.317975,2.915693,79.106021,0.434313,1
843.604980,-0.092599,0.266368,74.365993,0.284379,1
386.820587,0.947156,-1.252943,86.141820,0.216735,0
934.253235,0.833263,0.764154,28.878798,0.620093,1
632.293579,-0.027463,-2.609620,75.109943,0.154036,1
216.128952,3.239734,-1.596110,22.996938,0.326939,0
993.018372,0.160923,2.830259,91.581580,0.176633,1
863.207642,0.110761,-0.861231,83.375814,0.166466,1
529.803772,-0.235066,0.696472,50.538478,0.709723,0
1026.733276,0.450029,2.130682,367.231222,0.286286,0
1062.345337,0.178412,-1.019192,51.787360,0.566010,1
922.798157,-0.541528,0.869440,90.679445,0.639831,1
706.355896,-0.390815,-2.198631,70.075701,0.332808,1
937.099365,-0.557392,3.080945,90.253729,0.242009,1
889.263611,-0.410509,-0.033886,92.864324,0.118274,1
1263.718140,-0.811358,1.011378,84.019697,0.420828,1
691.185120,0.927510,-1.299654,77.050105,0.700977,0
688.307678,-0.467283,-2.811425,68.602186,0.526730,1
725.077393,0.112193,-1.057240,79.333837,0.209422,1
578.385925,-0.706334,1.931931,63.334672,0.378941,1
787.924622,-0.390263,1.493689,86.929985,0.203830,1
704.385986,0.898790,-1.729838,97.965155,0.319599,1
942.262207,0.938534,2.327053,2.695161,0.361579,1
824.269043,-0.284308,-0.645688,350.098655,0.379600,0
890.869873,0.330620,-0.372699,89.859403,0.497694,1
860.786377,0.734466,2.920007,84.596743,0.453011,1
980.056091,0.638992,-1.776006,196.388786,0.579866,1
978.776184,0.589726,1.318097,89.655008,0.168091,1
900.360962,0.623186,0.509244,39.006619,0.648200,1
834.309570,0.550502,-2.642800,4.347462,0.253419,1
790.874756,-1.410806,0.726435,67.650013,0.341205,1
797.367676,-0.928631,-2.408444,94.907405,0.391274,1
754.657104,0.611510,-2.847632,102.310209,0.267606,1
709.843201,-0.728232,0.232596,90.697241,0.542471,1
906.133606,0.279031,-0.951789,99.056126,0.220174,1
308.979980,-1.088132,2.583390,47.870354,0.309900,1
386.940277,-0.859643,0.591360,7.195966,0.903476,0
211.998962,0.531972,2.134422,0.000000,0.803809,0
799.888550,-0.989693,-0.579964,97.113748,0.223301,1
790.928833,0.237793,2.531319,97.472665,0.521626,1
819.065552,0.820025,-2.259231,87.668751,0.327455,1
868.236694,0.145486,0.819090,90.488107,0.466243,1
923.974182,-0.583327,-1.655057,99.324733,0.214924,1
873.550720,-0.020459,1.879568,96.664894,0.353020,1
290.813995,-0.484116,-0.159176,110.849567,0.461116,0
487.747681,0.462362,0.752946,101.260464,0.329027,1
471.614716,-2.082603,-2.378448,79.399257,0.145935,1
955.443970,0.121549,-2.796182,93.958764,0.404583,1
821.187744,-0.186601,0.445534,83.425185,0.153592,1
818.485168,-0.005420,-2.561678,88.932657,0.214222,1
706.314026,0.693800,0.574798,76.509477,0.293378,1
860.298950,-0.980077,-3.118968,90.526957,0.408099,1
801.761108,0.073979,-0.032316,101.625512,0.575026,1
846.080200,-0.430605,1.531676,80.642637,0.319618,1
884.544006,0.016918,-1.771784,85.710753,0.336961,1
843.345337,-0.253009,0.999198,87.911599,0.430312,1
699.957397,-0.344597,-1.860185,66.549266,0.541367,1
283.098938,0.526347,3.078107,60.825792,0.604469,0
594.933472,0.651128,0.225686,85.184038,0.382997,1
471.036499,-1.419125,-2.600180,79.786092,0.379699,1
995.203857,-0.011287,-0.603417,87.382111,0.184102,1
825.470825,-0.005859,2.518383,86.203010,0.520456,1
1894.179688,0.517838,1.175537,69.063830,0.551807,1
1324.440063,-0.159453,-2.240052,8.264660,0.592142,0
392.670197,1.365470,-0.716659,63.625963,0.368326,1
364.421661,1.190155,-2.355724,83.606613,0.551963,0
992.695435,-0.553134,0.830238,96.091557,0.358068,1
938.321045,-1.012378,-2.138092,50.282497,0.650104,1
623.984558,-1.073633,0.094999,91.964990,0.321293,1
582.394897,0.894853,3.140229,97.840410,0.247022,1
958.820251,0.466435,0.290377,88.926099,0.157925,1
887.777710,-0.064570,-2.518154,96.250543,0.242710,1
266.031372,-0.769564,2.116948,7.273053,0.479315,0
1005.021362,-0.569156,1.159915,90.912494,0.321236,1
901.259888,-0.297038,-2.153504,91.912809,0.279092,1
964.090088,0.864163,2.386904,95.520231,0.223228,1
944.062012,0.926141,-0.759122,99.211598,0.465342,1
903.226685,-0.619051,1.572873,95.061753,0.372484,1
651.525208,0.077481,-1.539539,54.646192,0.596704,1
869.852112,0.042370,-1.214499,90.174069,0.577154,1
687.819519,-0.085509,2.250830,81.457036,0.372125,1
354.216034,0.241392,0.088290,56.292202,0.520695,0
979.158875,-0.508828,-0.354449,126.016911,0.247896,1
833.705750,-0.877199,2.825975,95.893563,0.188041,1
950.996094,0.439734,1.006424,89.930191,0.381439,1
912.577209,0.457327,-2.030769,100.531108,0.267954,1
1088.544067,-1.064722,3.075181,95.132882,0.359626,1
1002.845093,-0.549256,-0.037462,362.511782,0.324795,0
807.844604,-0.763726,-0.870539,92.233158,0.347558,1
917.782837,-0.113315,2.394830,42.959054,0.598652,1
918.411743,-0.436654,0.915258,94.212646,0.554985,1
828.588379,-0.301031,-2.135008,79.356583,0.302321,1
968.979004,0.558331,0.580019,3.081712,0.254665,1
961.025269,0.481988,-2.542241,103.724228,0.132427,1
1063.751831,-0.472533,2.800545,78.749700,0.570237,1
447.758667,-0.190379,-1.013066,3.648422,0.609801,0
393.646484,0.098528,-0.168922,57.685034,0.533804,1
1106.615112,-0.111314,1.157457,104.526554,0.335788,1
433.810944,-1.790260,-2.173423,3.276077,0.440659,1
345.391174,0.041164,-2.220726,4.771513,0.881707,0
253.751083,-0.321273,-1.191800,38.630955,0.494571,0
795.777100,1.018252,0.401244,96.622675,0.457766,1
758.091309,0.093006,-2.602847,77.424083,0.376641,1
176.457794,-1.985993,1.383303,0.000000,0.722643,0
1078.202637,0.506808,-1.734217,98.074878,0.168081,1
931.560730,0.141759,1.482806,276.653974,0.521130,1
863.919189,0.630992,1.283998,82.092347,0.227981,1
680.561523,0.010699,-1.431763,81.403928,0.500725,1
542.899231,-1.546430,-2.538645,2.676144,0.829348,0
879.550232,-0.864800,-1.556811,105.677560,0.312791,1
869.472595,-1.182186,1.542786,97.946491,0.322153,1
905.386597,-0.198053,3.100889,97.636748,0.527034,1
882.312256,-0.288803,0.020015,100.852790,0.281310,1
994.133667,-0.476214,1.803966,44.452228,0.534911,0
849.857605,-0.358309,-1.253499,65.940093,0.304971,1
667.315125,0.617975,2.453523,87.974826,0.287084,1
467.773376,-1.105461,-0.869184,53.786893,0.559962,0
764.088867,-0.590440,1.883196,78.663547,0.148379,1
617.532715,-1.288301,-1.186933,90.407422,0.394892,1
336.229706,0.557281,-1.475481,20.845991,0.639789,0
996.408630,0.532867,-0.379527,0.875174,0.547103,1
734.991699,0.155437,2.584635,76.300011,0.375980,1
240.210068,0.314351,-2.809188,6.492742,0.757420,0
760.345093,0.293877,-2.587151,78.729597,0.315414,1
716.379700,-0.926768,0.540974,97.857851,0.237558,1
910.176697,0.299782,1.393414,91.131328,0.170557,1
851.691162,-0.380527,-1.737938,89.741922,0.247456,1
536.680664,0.720065,-2.353782,83.438353,0.250787,1
455.267761,-1.477147,0.812750,95.192436,0.330060,1
929.141113,1.114375,-0.286593,95.062090,0.156134,1
866.696716,1.407326,2.795218,106.355368,0.467291,1
978.216187,0.198148,0.717458,84.587214,0.455717,1
333.012543,-0.165543,-2.210080,36.385363,0.233157,1
206.491791,-1.320615,2.631141,13.911017,0.855566,0
892.855164,-0.463599,1.197318,86.354167,0.294561,1
811.953308,-0.509280,-1.838704,78.024064,0.394175,1
1194.109863,0.034809,0.926914,74.020090,0.410275,1
1051.327759,-0.671455,-2.343180,411.614316,0.314602,0
295.062653,0.954111,-1.723380,0.500092,0.867239,0
1111.638672,0.128118,-2.194327,235.498698,0.507597,1
874.623840,0.275119,0.978014,95.583678,0.282278,1
906.534851,0.925273,-0.674982,87.098684,0.305775,1
846.579468,0.480822,2.440170,7.196520,0.519602,1
902.666382,0.656321,-0.240538,66.993933,0.279006,1
828.682495,0.711119,3.039176,65.038088,0.622543,1
919.564575,-0.288845,-1.587227,97.454819,0.452164,1
768.893005,-0.731529,1.459467,63.224621,0.472496,1
1066.316650,0.353509,-2.073727,106.018951,0.168294,1
934.242371,0.653647,1.078798,96.407160,0.182688,1
957.482605,-1.137603,2.232836,96.005248,0.308248,1
516.545410,-0.362331,-1.194942,59.556766,0.292585,1
933.948059,-0.384306,1.425300,104.747988,0.606229,1
954.397644,-0.496152,-1.763965,104.583709,0.312564,1
791.262756,0.112634,2.332373,82.830745,0.287715,1
802.589355,-1.061881,-0.962658,96.287058,0.268548,1
838.120178,-0.342647,-0.395026,79.080164,0.314650,1
863.295044,-0.248267,2.706668,86.556024,0.556259,1
934.339233,0.535447,-2.375730,107.597977,0.163536,1
621.821533,1.053907,0.790015,75.831763,0.394907,1
851.068665,-0.572646,-0.909867,97.970096,0.227572,1
810.500916,0.312639,2.266738,92.629681,0.364325,1
985.118103,-0.265443,3.000849,85.955961,0.153071,1
876.094482,0.092411,-0.695503,100.710902,0.112184,1
293.715179,-1.047676,0.659483,125.903296,0.261638,0
283.873108,-2.419282,0.851832,25.755251,0.682955,0
906.455017,-0.430885,0.466202,92.926846,0.367015,1
818.021179,-0.001734,-2.648552,63.969004,0.455095,1
872.294250,1.144271,2.668865,7.351702,0.469182,1
638.406677,0.239690,-0.506407,67.183795,0.695462,1
687.532837,1.477532,0.510453,68.031833,0.662145,1
627.392273,-0.362053,-2.564081,89.529819,0.179497,1
825.354126,-0.264182,2.173354,82.433411,0.153322,1
799.406006,-0.073683,-1.131067,83.023620,0.361473,1
942.659790,-0.780676,-1.973474,69.286364,0.345566,1
797.408936,-1.067100,1.556998,99.255848,0.338338,1
230.136749,-0.969610,0.688003,3.746931,0.581973,0
934.298645,-1.206670,-1.813771,84.856055,0.579079,1
885.864746,-1.453977,1.264954,91.392614,0.455405,1
469.686157,1.411164,1.129966,40.889177,0.576157,1
499.071289,-0.399845,-1.566502,81.222765,0.205048,1
301.231934,1.082558,-2.407363,59.785952,0.483650,0
937.659424,0.741777,1.222081,314.175313,0.371634,0
689.039551,-0.387765,-1.899283,62.723457,0.427104,1
908.366333,0.049908,1.570070,80.278369,0.604114,1
794.291870,0.215380,-1.542533,66.934266,0.480695,1
997.902466,0.644525,-2.278751,84.137881,0.387609,1
851.584167,0.594594,0.867885,98.189594,0.369319,1
217.292709,1.420124,0.982779,0.000000,0.719001,0
962.911072,0.162409,-0.992154,105.273979,0.140715,1
931.524963,0.397566,2.119263,95.313567,0.331172,1
905.324097,-0.728050,0.154464,115.273282,0.187211,1
819.756775,-1.249832,-2.971941,91.543235,0.656435,1
916.498047,-1.056627,1.693563,90.822909,0.524179,1
735.338318,-0.305890,-1.487338,83.022019,0.165728,1
1092.816650,-1.070001,-2.303009,94.536654,0.445253,1
702.952942,-0.368849,1.137686,79.469506,0.292993,1
467.861450,0.490126,0.325864,17.469078,0.709628,0
1110.294678,0.221248,0.247830,75.361725,0.487429,1
1009.726624,0.473019,-2.954961,398.177724,0.443739,0
1029.566284,-0.833995,2.030499,99.775662,0.220599,1
833.832703,-0.036006,-1.096750,296.698342,0.436603,0
421.501404,1.819888,-0.163495,23.111397,0.870365,0
226.705826,-0.256554,-2.591798,69.473254,0.425807,0
980.154175,0.046641,1.083104,95.912188,0.363690,1
785.326782,0.196501,-2.015332,91.074822,0.321269,1
167.642197,-1.393683,-2.214836,0.000000,0.739063,0
1208.054199,0.978596,1.810481,523.294230,0.163674,0
926.392517,0.396999,-1.618962,81.796925,0.240346,1
433.432556,1.881433,-0.837173,45.760013,0.615858,0
921.856873,0.101412,0.179600,92.045283,0.328870,1
946.342285,-0.340102,-2.935323,98.319980,0.258526,1
